Player,Cmp,PassAtt,PassYds,PassTD,PassInt,Sk,YdsLost,PassLng,Rate,RushAtt,RushYds,RushTD,RushLng,Tgt,Rec,RecYds,RecTD,RecLng,Fmb,FL,FirstDPass,FirstDPassPer,IAY,IAYPerPA,CAY,CAYPerCmp,CAYPerPA,PassYAC,YACPerCmp,PassDrops,DropPer,BadThrow,BadPer,Bltz,Hrry,Hits,Prss,PrssPer,Scrm,YdsPerScr,FirstDRush,RushYBC,YBCPerAtt,RushYAC,YACPerAtt,RushBrkTkl,AttPerBr,FirstDRec,RecYBC,YBCPerR,RecYAC,YACPerR,ADOT,RecBrkTkl,RecPerBr,RecDrop,DropPerRec,RecInt,Rat
Darrell Henderson,0,0,0,0,0,0,0,0,NA,8.470588235294118,40.23529411764706,0.29411764705882354,14.941176470588236,1.3529411764705883,0.8235294117647058,9.294117647058822,0.0588235294117647,6.823529411764706,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.307692307692308,23,3.0058823529411764,17.235294117647058,1.8058823529411765,0.6470588235294118,5.2,0.7777777777777778,0.5999999999999999,0.31111111111111106,14.799999999999999,9.855555555555556,2.05,0.1,1,0.1,3.3299999999999996,0,82.16
Darren Fells,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.235294117647059,2,22.176470588235297,0.3529411764705882,14.176470588235295,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5714285714285716,9.647058823529411,4.2823529411764705,12.52941176470588,6.588235294117647,4.329411764705882,0.3529411764705882,3.2,0.0588235294117647,1.958823529411765,0,115.04117647058824
Darren Waller,0,0,0,0,0,0,0,0,NA,0.05882352941176469,-0.11764705882352938,0,-0.11764705882352938,8.235294117647058,5.882352941176471,66.29411764705883,0.4705882352941176,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,-2,0,0,0,NA,3.647058823529412,32.705882352941174,5.235294117647059,33.588235294117645,5.2176470588235295,7.3882352941176475,0.7058823529411764,4.75,0.2352941176470588,3.4823529411764698,0.1764705882352941,99.24117647058824
Davante Adams,0,0,0,0,0,0,0,0,NA,0,0,0,0,10.882352941176471,7.529411764705882,83.41176470588235,0.7647058823529411,24.625,0.1176470588235294,0.1176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.176470588235294,50.470588235294116,6.752941176470588,32.94117647058823,4.429411764705883,9.7470588235294109,0.1764705882352941,9.666666666666666,0.588235294117647,5.411764705882353,0.05882352941176469,109.49411764705881
David Johnson,0,0,0,0,0,0,0,0,NA,11.235294117647058,42.23529411764706,0.23529411764705876,13.375,3.7058823529411766,2.3529411764705883,18.470588235294116,0.1176470588235294,12.9375,0.23529411764705876,0.1764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24.235294117647058,1.9764705882352942,18,1.6941176470588235,0.411764705882353,12.285714285714286,1,2.333333333333333,2.361538461538461,18.6,6.530769230769231,2.0999999999999996,0.06666666666666668,8,0.33333333333333337,6.159999999999999,0.06666666666666668,76.24
David Montgomery,0,0,0,0,0,0,0,0,NA,16.41176470588235,69.88235294117646,0.47058823529411764,20.588235294117645,3.4705882352941178,2.8823529411764706,21.705882352941178,0.1176470588235294,10.764705882352942,0.1176470588235294,0.1176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5294117647058822,33.411764705882355,2.0058823529411764,36.470588235294116,2.4,2.1176470588235294,7.553846153846154,1.5333333333333334,2.7999999999999994,1.25,21.8,6.792857142857143,0.9600000000000001,0.5333333333333333,3.7,0.13333333333333336,2.4466666666666668,0,93.04
David Moore,0,0,0,0,0,0,0,0,NA,0.1764705882352941,1.9411764705882353,0,1.9411764705882353,2.823529411764706,1.6470588235294117,21.941176470588236,0.29411764705882354,16.58823529411765,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33333333333333337,4.333333333333333,4.333333333333333,6.666666666666667,6.666666666666667,0.6666666666666666,1,1.5454545454545454,15.941176470588236,10.8,6,3.9466666666666668,12.605882352941176,0.0588235294117647,3,0.1176470588235294,2.01764705882353,0.11764705882352938,83.68823529411765
David Njoku,0,0,0,0,0,0,0,0,NA,0,0,0,0,4,2.6470588235294117,31.352941176470587,0.1764705882352941,17.470588235294116,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8461538461538463,15.352941176470589,5.5375,16,6.45,8.376470588235295,0.47058823529411764,2.6666666666666665,0.1764705882352941,3.6411764705882352,0.11764705882352938,89.37647058823529
Dawson Knox,0,0,0,0,0,0,0,0,NA,0.0588235294117647,0.5294117647058824,0,0.5294117647058824,3.2941176470588234,1.823529411764706,22.705882352941178,0.2352941176470588,16.176470588235293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,3,3,0,NA,1.5833333333333333,14.058823529411764,9.03125,8.647058823529411,4.4,7.847058823529411,0.1176470588235294,1.5,0.5294117647058824,15.194117647058823,0.0588235294117647,84.62352941176471
DeAndre Hopkins,0,0.05882352941176469,0,0,0,0,0,0,39.6,0.0588235294117647,0.7058823529411765,0,0.75,11.058823529411764,7.470588235294118,94.52941176470588,0.47058823529411764,29.75,0.1176470588235294,0.1176470588235294,0,0,17,17,0,NA,0,0,NA,0,0,1,100,0,0,0,0,0,0,NA,1,12,12,0,0,0,NA,5.235294117647059,63.529411764705884,8.176470588235293,31,4.147058823529412,10.423529411764706,0.588235294117647,5.833333333333333,0.411764705882353,3.276470588235294,0.2352941176470588,96.50588235294117
DeAndre Washington,0,0,0,0,0,0,0,0,NA,6.411764705882352,22.764705882352942,0.05882352941176469,8.411764705882353,2.0588235294117645,1.647058823529412,12.588235294117649,0,7.529411764705882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9.588235294117649,1.0764705882352943,13.176470588235295,1.8235294117647058,0.23529411764705882,10,0.9,3.4166666666666665,1.8166666666666669,14.416666666666668,6.191666666666666,2.1416666666666666,0.08333333333333333,1,0,0,0,90.8
Dede Westbrook,0,0.0588235294117647,0,0,0,0,0,0,39.6,0.411764705882353,1.7058823529411766,0,0.875,6.9411764705882355,4.470588235294118,47.1764705882353,0.2352941176470588,22.5,0.1764705882352941,0.0588235294117647,0,0,12,12,0,NA,0,0,NA,0,0,1,100,1,0,1,1,100,0,NA,0.2,3.6000000000000005,1.5,2.2,1.6,0,NA,2.7142857142857144,23.588235294117645,5.2125,23.58823529411765,5.43125,7.752941176470588,0.1176470588235294,3,0.2941176470588235,4.117647058823529,0.1764705882352941,84.31764705882352
Deebo Samuel,0,0,0,0,0,0,0,0,NA,1.1764705882352942,10.117647058823529,0.17647058823529413,8.411764705882351,5.117647058823529,3.823529411764706,52.411764705882355,0.2352941176470588,23.352941176470587,0.11764705882352938,0.05882352941176469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4545454545454545,8.916666666666668,5,5.416666666666666,3.1416666666666666,0.16666666666666669,2,2.375,17.0625,4.29375,38.625,10.125,5.78125,0.625,3.9166666666666665,0.5625,9.875,0.0625,104.63125
Demarcus Robinson,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.2941176470588234,2.235294117647059,30.352941176470587,0.1764705882352941,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8181818181818181,19.470588235294116,10.42,10.882352941176471,6.7,13.388235294117647,0.05882352941176469,3,0,0,0.0588235294117647,92.02352941176471
Demaryius Thomas,0,0,0,0,0,0,0,0,NA,0,0,0,0,5.352941176470589,3.5294117647058822,42.1764705882353,0.23529411764705876,17.88235294117647,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.533333333333333,26.58823529411765,6.8882352941176475,15.588235294117647,4.576470588235294,10.258823529411766,0.0588235294117647,3,0.4705882352941176,6.135294117647058,0.17647058823529416,90.37058823529412
Demetrius Harris,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.1176470588235294,0.9411764705882353,11.058823529411764,0.2352941176470588,7.470588235294118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,6.823529411764706,6.563636363636364,4.235294117647059,3.563636363636364,6.476470588235294,0.1764705882352941,1.75,0.411764705882353,26.46470588235294,0.0588235294117647,71.33529411764707
Derek Carr,22.058823529411764,32.64705882352941,249.11764705882354,1.5294117647058822,0.7058823529411764,2.3529411764705883,13.176470588235293,40.1764705882353,96.29411764705883,1.4705882352941178,4.764705882352941,0.1764705882352941,4.1,0,0,0,0,0,0.5294117647058824,0.3529411764705882,11.529411764705882,32.72352941176471,254.41176470588235,7.8,136.47058823529412,6.311764705882353,4.205882352941177,112.6470588235294,5.405882352941177,1.6470588235294117,4.6117647058823525,4.235294117647059,14.088235294117647,9,4.294117647058823,1.7647058823529411,8.411764705882353,24.4,0.6470588235294118,5,1,6.2,1.67,1.9,1.43,0.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,0.05882352941176469,0.11764705882352938,0.35294117647058826,0,0,0,0,0.35294117647058826,65.65,19,113.58823529411764,1.3529411764705883,35,1.6470588235294117,1.1764705882352942,10.352941176470589,0.0588235294117647,10.733333333333333,0.1764705882352941,0.1176470588235294,0.5,50,7.5,7.5,-2,-4,-2,5,10,0,0,0.5,50,0,0.5,0,0.5,50,0,NA,5.235294117647059,47.94117647058823,2.4823529411764707,65.64705882352942,3.3529411764705883,2.1764705882352944,10.708333333333334,0.33333333333333337,-2.8,-1.4846153846153847,14.533333333333333,10.061538461538461,-1.5866666666666664,0.20000000000000004,1.75,0.2,8.886666666666667,0,86.58
DeSean Jackson,0,0,0,0,0,0,0,0,NA,0.411764705882353,2.411764705882353,0.05882352941176469,2.764705882352941,5.647058823529411,3.411764705882353,63.82352941176471,0.4117647058823529,33.11764705882353,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,5.666666666666667,5,1.1666666666666667,1.1666666666666667,0,NA,2.625,49.05882352941177,14.617647058823529,14.764705882352942,5.58235294117647,18.51764705882353,0.1176470588235294,6.5,0.29411764705882354,3.429411764705882,0.2941176470588235,85.46470588235294
Deshaun Watson,23.941176470588236,33.8235294117647,276.7647058823529,1.8235294117647058,0.5882352941176471,3.0588235294117645,19.235294117647058,41.588235294117645,106.37647058823529,6.647058823529412,34.705882352941174,0.29411764705882354,12.153846153846153,0,0,0,0,0,0.3529411764705882,0.0588235294117647,13.705882352941176,36.98235294117647,273.94117647058823,8.16470588235294,153.1764705882353,6.482352941176471,4.570588235294117,123.58823529411765,5.2176470588235295,1.3529411764705883,4.1117647058823525,4.9411764705882355,15.282352941176471,11.235294117647058,3.764705882352941,3,9.823529411764707,24.04705882352941,3.7058823529411766,6.470588235294118,2.176470588235294,27.647058823529413,4.158823529411765,7.0588235294117645,1.4,0.2941176470588235,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,0,0,0,0,0,0,0,0,NA,0,0,0,0,6.470588235294118,3.764705882352941,56,0.3529411764705882,24.764705882352942,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.066666666666667,43.470588235294116,11.44375,12.529411764705882,2.68125,13.023529411764706,0.1764705882352941,6,0.1764705882352941,3.3352941176470585,0.1176470588235294,94.38823529411765
Devin Singletary,0,0,0,0,0,0,0,0,NA,11.823529411764707,56.94117647058823,0.1764705882352941,18.294117647058822,3.176470588235294,2.4705882352941178,16.529411764705884,0.1176470588235294,10.882352941176471,0.1764705882352941,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.764705882352941,22.647058823529413,2.0647058823529414,34.294117647058826,2.9235294117647057,1.1176470588235294,8.775,0.5,1,0.5500000000000002,16.5625,6.20625,0.9125000000000001,0.25,4.5,0.25,3.90625,0,91.3875
Devonta Freeman,0,0,0,0,0,0,0,0,NA,11.588235294117647,41.705882352941174,0.1764705882352941,12.882352941176471,4.294117647058823,3.588235294117647,23.411764705882355,0.11764705882352938,9.647058823529411,0.1176470588235294,0.1176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1333333333333333,25.529411764705884,2.1470588235294117,16.176470588235293,1.3647058823529412,0.7647058823529411,9.233333333333334,1.0714285714285714,2.0625,0.21333333333333337,22.8125,5.3933333333333335,0.3812499999999999,0.0625,3,0.25,11.14375,0.0625,83.99375
Devontae Booker,0,0,0,0,0,0,0,0,NA,4.588235294117647,26.647058823529413,0.2352941176470588,11.823529411764707,1.6470588235294117,1.4117647058823528,8.117647058823529,0,5.882352941176471,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,20.833333333333336,3.375,16.916666666666668,2.525,0.5,6.075,0.125,0.5,0.4785714285714285,9.357142857142858,5.4071428571428575,0.8214285714285716,0.21428571428571427,3,0,0,0,86.42142857142858
Dion Lewis,0,0,0,0,0,0,0,0,NA,5.647058823529411,16.529411764705884,0.0588235294117647,7.470588235294118,2.764705882352941,2.4705882352941178,18.647058823529413,0.0588235294117647,11.764705882352942,0.2352941176470588,0.1764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0769230769230769,8.266666666666667,1.7466666666666666,10.466666666666667,1.8933333333333333,0.4,9,0.9230769230769231,-0.20000000000000018,-0.4733333333333334,21.333333333333332,8.786666666666667,-0.13999999999999993,0.33333333333333337,3.625,0.13333333333333333,3,0,95.24
Diontae Johnson,0,0,0,0,0,0,0,0,NA,0.2941176470588235,2.1764705882352944,0,2.1764705882352944,7.823529411764706,4.705882352941177,51.588235294117645,0.4705882352941176,22.764705882352942,0.3529411764705882,0.1176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.8,5.8,1.6,1.6,0,NA,3.142857142857143,27.588235294117645,6.03125,24,4.74375,9.81764705882353,0.41176470588235303,5.583333333333333,0.5882352941176471,6.658823529411765,0.1764705882352941,86.15294117647059
DJ Chark,0,0,0,0,0,0,0,0,NA,0,0,0,0,6,3.2941176470588234,37.64705882352941,0.29411764705882354,17.294117647058822,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2142857142857144,26.470588235294116,8.52,11.176470588235295,3.1466666666666665,11.68235294117647,0.17647058823529413,4,0.23529411764705876,9.217647058823529,0.29411764705882354,70.2235294117647
Donte Moncrief,0,0,0,0,0,0,0,0,NA,0.05882352941176469,0.23529411764705876,0,0.23529411764705876,4.823529411764706,2.2941176470588234,28,0.1176470588235294,15.882352941176471,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,4,1,1,1.75,19.4375,7.8769230769230765,10.3125,4.569230769230769,14.3125,0.0625,3,0.4375,9.8875,0.125,68.65625
Dontrelle Inman,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.7058823529411766,2.5294117647058822,27.294117647058822,0.2941176470588235,15,0.0588235294117647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21.352941176470587,8.23125,5.9411764705882355,2.63125,9.305882352941175,0.05882352941176469,4,0.1764705882352941,4.311764705882353,0.1176470588235294,91.18823529411765
Drew Brees,26.764705882352942,36.64705882352941,286.3529411764706,2.3529411764705883,0.3529411764705882,1.4705882352941178,10.058823529411764,40.1764705882353,111.65294117647059,2.0588235294117645,1.2352941176470589,0.2941176470588235,0.3333333333333333,0.05882352941176469,0.05882352941176469,0.05882352941176469,0,0,0.411764705882353,0.1764705882352941,14.176470588235293,37.81764705882353,244.41176470588235,6.805882352941176,156.11764705882354,5.947058823529412,4.305882352941176,130.23529411764707,4.952941176470588,1.7058823529411764,4.870588235294117,3.9411764705882355,10.923529411764706,8.764705882352942,2.5294117647058822,2.1176470588235294,6.117647058823529,15.594117647058823,0.2941176470588235,5,0.8461538461538461,0.9230769230769229,0.18461538461538463,0.6923076923076922,0.23846153846153842,0.07692307692307694,3,0,-2,-2,3,3,-2,0,NA,0,0,0,79.2
Drew Lock,19.941176470588236,33.588235294117645,223.64705882352942,1.2352941176470589,0.9411764705882352,1.411764705882353,8.764705882352942,37.705882352941174,80.21176470588236,3.5294117647058822,13.117647058823529,0.1764705882352941,7.117647058823529,0,0,0,0,0,0.6470588235294118,0.23529411764705882,11.117647058823529,31.594117647058823,276.5882352941176,8.823529411764707,112.94117647058823,6.711764705882353,3.4705882352941178,110.70588235294117,5.235294117647059,1.9411764705882353,5.1117647058823525,6.882352941176471,22.91764705882353,10.705882352941176,3.9411764705882355,3.647058823529412,9,26.01764705882353,1.8823529411764706,5.792857142857143,1.0625,12.9375,3.4,1,0.275,0.125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.235294117647059,2.4705882352941178,21.11764705882353,0,9.647058823529411,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,9.176470588235293,3.4933333333333336,11.941176470588236,4.246666666666666,4,0.2941176470588235,3.8,0.1176470588235294,2.6470588235294117,0.0588235294117647,81.03529411764706
Duke Johnson,0,0,0,0,0,0,0,0,NA,4.882352941176471,15.764705882352942,0.1176470588235294,7.352941176470588,3.764705882352941,2.3529411764705883,20.176470588235293,0.05882352941176469,10.294117647058822,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.235294117647058,1.1705882352941177,7.529411764705882,1.7058823529411764,0.4705882352941176,5.9,1.0833333333333333,1.875,-0.07999999999999977,19.5625,8.566666666666666,1.71875,0.5,1.7666666666666666,0.1875,5.15625,0.125,73.0375
Durham Smythe,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.8823529411764706,1.2941176470588236,10.529411764705882,0.1176470588235294,7.764705882352941,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,6.294117647058824,5.561538461538461,4.235294117647059,2.923076923076923,6.276470588235294,0,NA,0.0588235294117647,1.9588235294117646,0.0588235294117647,78.38823529411765
Eli Manning,23.11764705882353,36.23529411764706,271.1764705882353,1.2941176470588236,0.9411764705882353,2.411764705882353,17.647058823529413,42.411764705882355,90.91764705882353,0.823529411764706,1.058823529411765,0.0588235294117647,2,0,0,0,0,0,0.47058823529411764,0.1764705882352941,12.470588235294118,33.22352941176471,281.3529411764706,7.829411764705882,145.58823529411765,6.4,4.182352941176471,125.58823529411765,5.3882352941176475,1.5882352941176472,4.229411764705882,6.117647058823529,16.494117647058825,7.529411764705882,4,2.588235294117647,9,23.229411764705883,0.1764705882352941,5,0.4,1.4,1.0299999999999998,0.4,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijhaa Penny,0,0,0,0,0,0,0,0,NA,1.176470588235294,3.1764705882352944,0,1.7647058823529411,0.823529411764706,0.588235294117647,3.588235294117647,0,3.352941176470588,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.94,3.4,1.33,0.1,3,0.5,-0.5454545454545456,-0.6875,6.090909090909091,7.3125,0.5,0.0909090909090909,1,0,0,0,77.46363636363637
Emmanuel Sanders,0.0588235294117647,0.0588235294117647,1.647058823529412,0.0588235294117647,0,0,0,1.647058823529412,158.3,0.1764705882352941,1.411764705882353,0,1.5,5.764705882352941,4.235294117647059,55.23529411764706,0.4117647058823529,24.25,0.0588235294117647,0,1,100,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.6666666666666666,5.666666666666666,5.666666666666666,2.3333333333333335,2.3333333333333335,0.33333333333333337,1,2.5,40.529411764705884,9.458823529411765,14.705882352941178,2.911764705882353,10.023529411764706,0.3529411764705882,5.1,0.1764705882352941,4.605882352941176,0.23529411764705882,100.96470588235294
Equanimeous St. Brown,0,0,0,0,0,0,0,0,NA,0.1176470588235294,0.7058823529411764,0,0.7058823529411764,2.588235294117647,1.5294117647058822,25.058823529411764,0.0588235294117647,16.058823529411764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,2.5,3.5,3.5,0,NA,1.6363636363636365,14.647058823529411,8.807142857142857,10.411764705882351,6.457142857142857,13.311764705882354,0.05882352941176469,2,0.2352941176470588,12.252941176470589,0,82.7235294117647
Eric Ebron,0,0,0,0,0,0,0,0,NA,0,0,0,0,6.0588235294117645,3.7058823529411766,38.05882352941177,0.5294117647058824,16.823529411764707,0.0588235294117647,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333333333,24.941176470588236,6.96875,13.117647058823529,3.79375,9.147058823529411,0,NA,0.5294117647058824,8.282352941176471,0.1176470588235294,89.92941176470588
Evan Engram,0,0,0,0,0,0,0,0,NA,0.23529411764705882,2.4117647058823533,0,1.8125,6.0588235294117645,3.7058823529411766,42,0.1176470588235294,19.8125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.333333333333334,6.333333333333333,3.333333333333333,3,0.33333333333333337,1,2.1333333333333333,15.529411764705882,3.735294117647059,26.470588235294116,8.211764705882352,5.988235294117647,0.2352941176470588,3.8333333333333335,0.588235294117647,10.194117647058823,0.2352941176470588,75.25882352941177
Ezekiel Elliott,0,0,0,0,0,0,0,0,NA,17.529411764705884,78.70588235294119,0.47058823529411764,18.41176470588235,5.117647058823529,3.764705882352941,28.411764705882355,0.1176470588235294,13.117647058823529,0.3529411764705882,0.1176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.588235294117647,42.70588235294118,2.2588235294117647,36,2.135294117647059,1.1176470588235294,12.477777777777778,1.5,-0.875,-0.08750000000000005,31.0625,7.95,0.26875000000000004,0.3125,5.125,0.4375,8.58125,0,87.45
Foster Moreau,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.8235294117647058,1.4705882352941178,17.647058823529413,0.3529411764705882,14.294117647058822,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5454545454545454,9.529411764705882,6.83125,8.117647058823529,6.10625,7.458823529411765,0.1764705882352941,1.3333333333333333,0,0,0.05882352941176469,103.87058823529412
Frank Gore,0,0,0,0,0,0,0,0,NA,10.823529411764707,41.294117647058826,0.1764705882352941,11,1.2352941176470589,1,8.294117647058824,0.0588235294117647,7.117647058823529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0625,19.470588235294116,1.7058823529411764,21.823529411764707,1.8764705882352941,0.5882352941176471,9.785714285714286,0.7272727272727273,0.3636363636363636,0.6636363636363637,12.454545454545455,8.727272727272727,1.2454545454545456,0.4545454545454545,1.5,0.0909090909090909,4.545454545454545,0,95.48181818181818
Gardner Minshew II,21.176470588235293,33.76470588235294,227.7058823529412,1.6470588235294117,0.4117647058823529,2.588235294117647,14,39.8235294117647,95.16470588235295,4.235294117647059,22.88235294117647,0.05882352941176469,10.941176470588236,0.05882352941176469,0.05882352941176469,0,0,0,0.7647058823529411,0.411764705882353,10.882352941176471,30.18235294117647,246.47058823529412,7.158823529411764,122.3529411764706,5.805882352941176,3.6705882352941175,105.3529411764706,5.170588235294118,1.4705882352941178,4.329411764705882,6.352941176470588,19.36470588235294,11.117647058823529,4.294117647058823,2.1764705882352944,9.058823529411764,22.8,3.294117647058824,7.06875,1.3529411764705883,18.11764705882353,4.547058823529412,4.764705882352941,0.876470588235294,0.1176470588235294,5,0,-8,-8,8,8,-8,0,NA,0,0,0,79.2
Geoff Swaim,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.1764705882352944,2.4705882352941178,20.470588235294116,0.1176470588235294,12.529411764705882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875,7,2.74,13.470588235294118,5.44,5.235294117647059,0.05882352941176469,3,0.0588235294117647,1.958823529411765,0,87.38235294117648
George Kittle,0,0,0,0,0,0,0,0,NA,0.23529411764705876,1.235294117647059,0,1.235294117647059,7.647058823529412,6.117647058823529,89.41176470588235,0.3529411764705882,36.470588235294116,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,5,5,0,NA,4,37.294117647058826,6.182352941176471,52.11764705882353,8.605882352941176,6.61764705882353,0.47058823529411764,6.840000000000001,0.2352941176470588,3.5941176470588236,0.0588235294117647,111.23529411764706
Gerald Everett,0,0,0,0,0,0,0,0,NA,0.05882352941176469,0.11764705882352938,0.05882352941176469,0.125,4.529411764705882,2.8823529411764706,24.588235294117645,0.0588235294117647,11.75,0.05882352941176469,0.05882352941176469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,NA,1.6428571428571428,10.941176470588236,4.03125,13.647058823529411,4.68125,5.7176470588235295,0.3529411764705882,3.4,0.2941176470588235,6.788235294117647,0.1176470588235294,73.90588235294118
